fecha,estado,producto,precio_kg,mercado,tipo_alimentacion,demanda,oferta,inflacion,temperatura,ventas
2023-02-05,Coahuila,bistec,236,tradicional,engorda_corral,alta,media,"6,6",21,241
2021-03-10,Nuevo León,bistec,263,central_abasto,engorda_corral,media,baja,"7,98",37,170
2021-06-01,Jalisco,bistec,224,supermercado,pastoreo,muy_alta,alta,"5,33",33,208
2022-06-05,Sonora,costilla,240,central_abasto,pastoreo,alta,alta,"4,29",32,45
2021-05-21,Puebla,sirloin,305,tradicional,pastoreo,alta,media,"5,77",36,62
2021-03-02,Sinaloa,costilla,247,central_abasto,engorda_corral,media,media,"9,12",26,127
2024-11-06,CDMX,sirloin,300,central_abasto,pastoreo,alta,alta,"6,22",36,202
2022-08-13,Jalisco,carne_molida,171,tradicional,pastoreo,media,alta,"5,65",17,110
2024-04-18,CDMX,bistec,206,central_abasto,pastoreo,baja,baja,"7,46",15,177
2021-06-27,Querétaro,sirloin,332,digital,mixto,media,media,"6,17",21,165
2022-09-05,Michoacán,arrachera,290,central_abasto,engorda_corral,alta,alta,"6,64",10,246
2024-08-11,Querétaro,sirloin,354,supermercado,mixto,muy_alta,baja,"5,21",26,161
2023-08-18,Oaxaca,sirloin,350,supermercado,pastoreo,alta,baja,"8,52",14,137
2022-02-17,Yucatán,arrachera,273,tradicional,mixto,muy_alta,alta,"3,86",24,258
2023-12-24,Sinaloa,costilla,268,digital,pastoreo,alta,baja,"6,3",31,269
2022-03-30,Guanajuato,arrachera,318,central_abasto,mixto,muy_alta,baja,"8,07",16,109
2024-10-15,Coahuila,costilla,278,digital,pastoreo,alta,media,"8,97",28,79
2024-09-15,Chiapas,sirloin,313,central_abasto,pastoreo,media,baja,"7,54",16,138
2023-06-04,Yucatán,costilla,294,supermercado,pastoreo,muy_alta,baja,"5,77",31,67
2023-01-12,Chiapas,carne_molida,223,supermercado,pastoreo,muy_alta,baja,"5,65",38,263
2023-05-02,Oaxaca,costilla,228,central_abasto,pastoreo,baja,baja,9,14,209
2023-01-26,Chiapas,carne_molida,181,tradicional,mixto,baja,baja,"4,73",32,149
2023-06-25,Michoacán,arrachera,277,central_abasto,mixto,media,media,"5,29",20,285
2023-01-02,Yucatán,arrachera,309,central_abasto,mixto,muy_alta,baja,"4,35",32,285
2021-06-13,Guanajuato,costilla,265,supermercado,pastoreo,media,baja,"7,27",20,63
2022-09-22,CDMX,arrachera,269,digital,mixto,muy_alta,alta,"8,33",29,110
2024-08-31,Guanajuato,sirloin,334,tradicional,engorda_corral,alta,media,"4,69",22,150
2021-08-15,Oaxaca,carne_molida,211,central_abasto,engorda_corral,media,media,"5,3",34,287
2023-03-05,Querétaro,bistec,267,supermercado,engorda_corral,alta,baja,"3,8",20,43
2023-12-03,Yucatán,bistec,210,central_abasto,pastoreo,baja,media,"5,52",27,42
2024-08-29,Nuevo León,carne_molida,231,digital,engorda_corral,alta,media,"4,44",24,238
2024-01-02,Guanajuato,bistec,213,tradicional,mixto,muy_alta,alta,"7,54",26,219
2023-12-08,Oaxaca,arrachera,298,digital,engorda_corral,media,media,"6,43",31,214
2021-09-29,Guanajuato,sirloin,293,digital,mixto,baja,alta,"9,12",12,252
2023-11-17,Jalisco,carne_molida,206,central_abasto,pastoreo,alta,baja,"5,51",34,138
2021-03-17,Nuevo León,costilla,249,digital,engorda_corral,alta,alta,"7,13",28,152
2021-07-11,Coahuila,bistec,230,tradicional,pastoreo,alta,baja,"5,01",18,174
2021-05-10,Coahuila,arrachera,314,tradicional,engorda_corral,muy_alta,alta,"5,98",20,142
2022-01-31,Jalisco,carne_molida,231,digital,pastoreo,alta,baja,"6,17",27,154
2024-09-24,CDMX,carne_molida,261,supermercado,engorda_corral,muy_alta,media,"8,79",30,173
2022-05-05,Nuevo León,sirloin,323,tradicional,engorda_corral,alta,baja,"6,58",30,200
2023-05-29,Yucatán,arrachera,249,tradicional,pastoreo,baja,media,"7,71",38,256
2021-05-04,Sinaloa,carne_molida,195,central_abasto,pastoreo,media,baja,"7,62",34,200
2024-02-20,Jalisco,sirloin,342,central_abasto,pastoreo,muy_alta,baja,"8,22",25,103
2023-12-12,Guanajuato,arrachera,250,central_abasto,pastoreo,muy_alta,alta,"4,72",22,211
2024-08-24,Nuevo León,carne_molida,180,tradicional,mixto,baja,media,"8,98",15,247
2024-02-15,Yucatán,bistec,229,tradicional,pastoreo,alta,baja,"4,49",33,168
2021-04-14,Coahuila,sirloin,348,tradicional,engorda_corral,alta,baja,"5,78",17,53
2024-02-02,Nuevo León,costilla,266,tradicional,engorda_corral,alta,media,"9,42",36,188
2021-12-11,Guanajuato,bistec,260,supermercado,pastoreo,baja,baja,"7,8",18,294
2024-08-02,Veracruz,sirloin,341,tradicional,mixto,muy_alta,media,"7,31",16,176
2023-02-04,Sinaloa,sirloin,319,tradicional,mixto,media,media,"5,58",25,135
2023-02-01,CDMX,arrachera,254,supermercado,pastoreo,baja,alta,"6,97",12,186
2021-06-21,Chiapas,bistec,228,digital,pastoreo,baja,baja,"5,37",12,277
2021-02-14,Michoacán,costilla,270,central_abasto,engorda_corral,alta,media,"6,51",37,172
2024-09-21,Oaxaca,carne_molida,208,central_abasto,mixto,alta,media,"4,24",18,122
2022-09-19,Michoacán,costilla,258,supermercado,pastoreo,media,media,"4,49",33,280
2023-06-10,CDMX,sirloin,305,digital,pastoreo,muy_alta,media,"4,5",13,224
2024-12-24,Sonora,sirloin,335,digital,mixto,baja,media,"3,98",19,88
2021-02-16,Guanajuato,costilla,257,supermercado,pastoreo,muy_alta,alta,"8,46",11,41
2022-07-03,Sinaloa,costilla,267,central_abasto,mixto,alta,baja,"4,14",38,160
2022-11-02,CDMX,carne_molida,244,central_abasto,mixto,muy_alta,media,"5,72",28,204
2022-12-11,Puebla,sirloin,320,supermercado,engorda_corral,alta,alta,"7,03",16,176
2022-05-22,Sonora,costilla,290,digital,mixto,muy_alta,baja,"7,53",27,270
2023-12-29,Guanajuato,bistec,223,supermercado,engorda_corral,baja,alta,"7,11",23,203
2021-06-26,Sinaloa,sirloin,361,tradicional,engorda_corral,muy_alta,baja,"4,12",14,47
2021-09-17,Yucatán,bistec,219,central_abasto,pastoreo,media,media,"5,01",37,208
2024-07-05,Yucatán,arrachera,310,tradicional,engorda_corral,media,baja,"4,51",24,152
2023-10-26,Guanajuato,carne_molida,210,supermercado,engorda_corral,baja,media,"7,6",34,66
2024-08-18,Coahuila,sirloin,339,tradicional,mixto,muy_alta,media,5,33,160
2022-10-26,Querétaro,costilla,210,tradicional,pastoreo,baja,media,"4,51",19,45
2021-05-01,Querétaro,costilla,244,tradicional,engorda_corral,baja,media,"4,79",17,123
2021-03-21,Sonora,sirloin,322,digital,engorda_corral,media,media,"4,46",31,157
2021-08-17,CDMX,bistec,259,central_abasto,mixto,media,media,"8,78",35,77
2024-10-03,Jalisco,costilla,262,digital,pastoreo,muy_alta,alta,"5,4",18,200
2024-05-04,Guanajuato,sirloin,302,central_abasto,engorda_corral,baja,media,"5,36",11,144
2021-05-17,CDMX,carne_molida,215,supermercado,mixto,alta,alta,"9,22",25,192
2021-01-18,Veracruz,carne_molida,228,supermercado,engorda_corral,muy_alta,media,"5,27",36,77
2023-12-24,Chiapas,costilla,270,supermercado,pastoreo,alta,alta,"3,61",30,113
2024-07-04,Guanajuato,costilla,269,supermercado,pastoreo,muy_alta,media,"6,63",30,296
2024-04-08,Querétaro,carne_molida,215,digital,engorda_corral,alta,media,"5,59",29,185
2022-10-27,Oaxaca,sirloin,327,central_abasto,mixto,media,media,"7,53",19,101
2021-08-24,Jalisco,sirloin,337,supermercado,mixto,muy_alta,media,"7,22",34,251
2024-04-23,Veracruz,bistec,208,tradicional,mixto,media,media,"7,24",31,222
2023-04-19,Sonora,sirloin,327,tradicional,engorda_corral,media,baja,"5,4",26,193
2021-03-28,Sonora,sirloin,330,supermercado,mixto,media,media,"3,98",23,207
2023-11-07,Jalisco,costilla,228,digital,pastoreo,baja,media,"4,98",32,281
2022-06-13,Sinaloa,bistec,217,digital,mixto,baja,media,"5,23",10,66
2023-12-16,Yucatán,bistec,208,central_abasto,mixto,baja,media,"5,63",33,106
2023-08-14,Querétaro,arrachera,311,supermercado,mixto,alta,media,"8,16",21,121
2022-02-11,Chiapas,costilla,234,tradicional,mixto,alta,alta,"3,76",26,162
2024-10-05,Chiapas,costilla,263,supermercado,mixto,baja,baja,"6,84",36,241
2023-08-21,Jalisco,bistec,222,tradicional,mixto,media,media,"9,05",21,261
2023-10-14,Veracruz,bistec,214,tradicional,mixto,baja,alta,"8,19",27,41
2022-12-06,Nuevo León,bistec,246,digital,engorda_corral,muy_alta,alta,"9,12",35,292
2023-02-21,Jalisco,sirloin,301,supermercado,pastoreo,baja,media,"6,19",22,49
2021-03-29,Veracruz,arrachera,320,tradicional,engorda_corral,alta,media,"6,12",36,125
2022-05-23,Yucatán,sirloin,288,digital,mixto,baja,media,"6,86",20,118
2023-03-28,Veracruz,bistec,223,tradicional,pastoreo,alta,alta,"3,79",22,46
2022-10-13,Puebla,sirloin,294,central_abasto,pastoreo,media,alta,"5,32",36,68
2021-07-10,Querétaro,carne_molida,202,digital,pastoreo,alta,media,"4,81",22,137
2021-03-28,Yucatán,sirloin,350,supermercado,engorda_corral,muy_alta,baja,"8,94",25,274
2024-04-13,Querétaro,carne_molida,238,central_abasto,pastoreo,muy_alta,baja,"8,93",17,102
2023-05-16,Sinaloa,bistec,176,tradicional,mixto,baja,alta,"9,17",12,182
2024-06-25,CDMX,bistec,206,central_abasto,pastoreo,baja,baja,"3,86",34,235
2022-08-02,Jalisco,carne_molida,211,digital,pastoreo,baja,media,"5,07",24,160
2024-12-12,Coahuila,bistec,215,central_abasto,pastoreo,baja,baja,"6,33",10,104
2021-04-14,CDMX,costilla,227,digital,mixto,baja,alta,"7,47",14,123
2021-03-08,Nuevo León,costilla,235,supermercado,mixto,baja,alta,"7,61",24,250
2024-11-16,Sinaloa,carne_molida,240,supermercado,mixto,alta,baja,"4,96",19,149
2024-04-04,Sonora,arrachera,317,digital,pastoreo,muy_alta,baja,"7,45",37,91
2022-09-10,Puebla,costilla,283,supermercado,mixto,muy_alta,alta,"4,79",11,94
2023-03-19,Sonora,sirloin,285,central_abasto,mixto,media,alta,"5,15",29,270
2021-10-18,Sonora,arrachera,285,digital,mixto,alta,alta,"4,76",35,43
2021-09-17,Sinaloa,arrachera,272,tradicional,mixto,muy_alta,alta,"5,03",28,148
2023-08-11,Jalisco,carne_molida,212,central_abasto,mixto,media,baja,"7,84",28,176
2021-03-23,Michoacán,arrachera,305,supermercado,engorda_corral,media,baja,"3,79",27,280
2023-01-17,Guanajuato,sirloin,299,tradicional,mixto,baja,baja,"4,1",21,253
2023-01-16,Yucatán,sirloin,288,tradicional,pastoreo,muy_alta,alta,"3,68",23,167
2023-07-28,Sinaloa,arrachera,293,digital,mixto,muy_alta,alta,"6,37",22,47
2021-12-03,Jalisco,carne_molida,173,tradicional,engorda_corral,baja,alta,"4,86",25,198
2023-04-21,CDMX,arrachera,284,central_abasto,mixto,alta,alta,"6,88",35,211
2021-12-05,Oaxaca,bistec,212,central_abasto,pastoreo,baja,media,"7,73",15,298
2023-03-16,CDMX,costilla,230,central_abasto,mixto,media,alta,"6,55",16,123
2022-10-04,Nuevo León,bistec,279,central_abasto,engorda_corral,muy_alta,baja,"8,5",32,291
2021-05-23,Chiapas,sirloin,322,digital,mixto,media,baja,"9,3",11,150
2023-06-12,Coahuila,arrachera,273,supermercado,pastoreo,baja,baja,"7,88",27,152
2024-04-11,Michoacán,bistec,212,tradicional,mixto,baja,media,"8,11",28,59
2021-01-12,Michoacán,arrachera,289,supermercado,mixto,media,media,"4,63",18,266
2023-05-15,Puebla,costilla,230,tradicional,engorda_corral,baja,baja,"7,32",38,69
2024-01-18,Yucatán,costilla,270,supermercado,engorda_corral,baja,media,"9,33",21,153
2024-04-24,Veracruz,costilla,251,tradicional,engorda_corral,baja,media,"9,25",22,144
2024-08-16,Sinaloa,sirloin,299,tradicional,pastoreo,muy_alta,baja,"9,28",21,249
2021-05-01,CDMX,arrachera,298,tradicional,engorda_corral,alta,media,"3,63",33,107
2023-12-10,CDMX,bistec,252,supermercado,pastoreo,alta,media,"3,84",27,45
2022-07-15,Michoacán,carne_molida,210,digital,engorda_corral,alta,alta,"8,44",10,63
2023-02-26,Michoacán,sirloin,285,tradicional,pastoreo,media,baja,"4,06",23,187
2022-02-26,Veracruz,sirloin,294,central_abasto,pastoreo,alta,alta,"7,55",28,93
2023-04-16,Nuevo León,arrachera,252,central_abasto,mixto,baja,alta,"8,23",19,197
2023-10-04,Puebla,arrachera,306,tradicional,mixto,alta,media,"8,22",20,241
2021-03-30,Chiapas,arrachera,298,central_abasto,engorda_corral,alta,media,"7,27",18,149
2023-01-07,CDMX,carne_molida,207,tradicional,pastoreo,media,baja,"7,37",38,187
2023-03-09,Guanajuato,sirloin,354,supermercado,engorda_corral,alta,media,"5,41",23,112
2022-05-19,Querétaro,carne_molida,203,supermercado,mixto,media,alta,"4,41",13,216
2023-04-16,Yucatán,carne_molida,222,supermercado,pastoreo,media,baja,"8,37",18,193
2023-12-23,Jalisco,arrachera,271,central_abasto,mixto,baja,media,"8,52",16,284
2021-04-11,Guanajuato,arrachera,295,tradicional,engorda_corral,muy_alta,baja,"6,98",14,234
2022-07-12,Sinaloa,costilla,287,tradicional,mixto,muy_alta,baja,"9,11",20,184
2023-05-17,Veracruz,costilla,204,central_abasto,pastoreo,baja,alta,"5,02",37,243
2021-03-02,Querétaro,arrachera,277,supermercado,pastoreo,media,media,"6,58",28,234
2021-12-20,Querétaro,costilla,271,central_abasto,engorda_corral,alta,media,"9,02",35,135
2022-10-14,Yucatán,bistec,212,digital,mixto,baja,baja,"9,03",35,258
2024-05-17,Chiapas,carne_molida,241,supermercado,mixto,alta,baja,"6,25",19,74
2022-11-12,Chiapas,costilla,294,supermercado,pastoreo,muy_alta,media,"8,68",30,218
2024-04-25,Jalisco,costilla,292,supermercado,engorda_corral,muy_alta,media,"9,27",14,225
2021-10-18,CDMX,bistec,243,digital,engorda_corral,alta,alta,"5,4",32,128
2024-07-02,Guanajuato,sirloin,310,digital,pastoreo,muy_alta,media,"4,75",35,146
2024-02-17,Nuevo León,bistec,210,digital,mixto,media,alta,4,31,232
2021-04-22,Puebla,carne_molida,236,supermercado,engorda_corral,muy_alta,media,"8,96",31,51
2023-02-23,Veracruz,costilla,263,supermercado,mixto,baja,baja,"9,18",33,44
2024-09-15,Coahuila,arrachera,301,digital,engorda_corral,media,baja,"7,64",25,103
2024-01-11,Sonora,bistec,240,central_abasto,engorda_corral,baja,baja,"4,18",11,88
2022-09-30,Sinaloa,bistec,267,central_abasto,engorda_corral,muy_alta,media,"9,17",14,129
2022-08-16,Yucatán,bistec,239,central_abasto,mixto,muy_alta,alta,"8,7",10,203
2022-02-18,Jalisco,bistec,280,supermercado,mixto,alta,baja,"7,83",24,166
2023-04-03,Oaxaca,costilla,259,supermercado,pastoreo,muy_alta,alta,"9,06",36,67
2024-11-13,CDMX,costilla,268,central_abasto,mixto,alta,media,"4,55",19,294
2023-07-16,Nuevo León,bistec,239,digital,engorda_corral,muy_alta,alta,"7,49",29,147
2022-12-11,Yucatán,arrachera,307,central_abasto,engorda_corral,alta,media,"7,22",10,191
2024-05-25,Michoacán,carne_molida,241,digital,engorda_corral,alta,baja,"5,75",16,287
2023-03-17,Veracruz,carne_molida,148,digital,pastoreo,baja,alta,"5,07",33,161
2021-02-03,Nuevo León,carne_molida,201,tradicional,mixto,baja,baja,"8,48",35,93
2023-12-04,Oaxaca,bistec,276,supermercado,engorda_corral,muy_alta,media,"4,5",18,173
2024-08-06,Veracruz,sirloin,315,digital,mixto,baja,media,"8,38",15,226
2021-11-14,Nuevo León,bistec,226,supermercado,pastoreo,media,media,"8,47",12,84
2023-08-19,Sonora,costilla,243,digital,pastoreo,media,media,"6,4",30,180
2022-10-17,CDMX,costilla,294,supermercado,engorda_corral,muy_alta,alta,"9,41",17,129
2024-01-30,Oaxaca,costilla,264,central_abasto,pastoreo,alta,media,"6,17",25,117
2022-10-30,Yucatán,costilla,220,tradicional,engorda_corral,baja,alta,"4,01",37,140
2021-08-19,Puebla,sirloin,302,tradicional,engorda_corral,baja,alta,"6,51",29,297
2023-01-17,Yucatán,bistec,262,digital,engorda_corral,muy_alta,media,"5,27",13,115
2023-06-23,Querétaro,costilla,237,digital,pastoreo,media,media,"4,94",37,52
2022-02-23,Michoacán,carne_molida,206,central_abasto,pastoreo,muy_alta,media,"4,03",21,241
2022-12-22,Coahuila,carne_molida,217,digital,engorda_corral,media,media,"7,98",20,43
2024-01-09,Sinaloa,arrachera,284,central_abasto,mixto,media,media,"7,38",10,239
2024-09-03,Querétaro,carne_molida,194,digital,pastoreo,alta,media,"7,29",38,106
2024-09-21,Querétaro,arrachera,289,tradicional,pastoreo,muy_alta,media,"8,64",30,125
2022-09-11,Sinaloa,bistec,262,supermercado,pastoreo,muy_alta,baja,"4,65",23,85
2022-11-10,Yucatán,bistec,225,central_abasto,mixto,muy_alta,alta,"9,29",13,80
2022-10-27,Sonora,sirloin,316,supermercado,pastoreo,muy_alta,media,"6,31",16,289
2023-08-11,Sonora,bistec,230,tradicional,engorda_corral,baja,baja,"6,25",14,66
2021-01-22,Guanajuato,bistec,229,digital,pastoreo,media,media,"3,78",31,76
2022-09-01,Sinaloa,bistec,248,central_abasto,engorda_corral,media,media,"5,93",31,232
2023-02-28,Puebla,sirloin,346,supermercado,pastoreo,muy_alta,baja,"4,16",12,114
2023-02-21,Sinaloa,arrachera,265,central_abasto,engorda_corral,baja,alta,"8,68",17,231
2024-11-07,Oaxaca,bistec,235,central_abasto,mixto,alta,media,"7,36",14,191
2023-07-25,Nuevo León,costilla,278,tradicional,engorda_corral,muy_alta,media,"5,86",14,250
2021-05-10,Chiapas,arrachera,267,tradicional,pastoreo,baja,media,"5,24",16,151
2023-06-08,Sonora,sirloin,373,tradicional,engorda_corral,muy_alta,baja,"6,27",26,91
2021-04-23,Sonora,sirloin,310,tradicional,engorda_corral,baja,media,"7,61",29,197
2023-01-20,Guanajuato,sirloin,324,tradicional,mixto,muy_alta,media,"7,34",22,189
2022-01-06,Querétaro,costilla,241,tradicional,pastoreo,baja,baja,"8,24",34,57
2024-09-26,Guanajuato,carne_molida,211,central_abasto,mixto,muy_alta,media,"7,05",31,266
2024-01-06,Sinaloa,costilla,319,digital,engorda_corral,muy_alta,baja,"8,84",11,114
2024-01-30,Puebla,arrachera,264,supermercado,pastoreo,alta,alta,"5,88",25,175
2023-06-13,Sinaloa,bistec,240,digital,mixto,baja,media,"5,86",26,247
2021-11-07,Sinaloa,sirloin,314,central_abasto,mixto,media,media,"6,09",15,180
2022-06-25,CDMX,sirloin,339,digital,engorda_corral,muy_alta,media,"6,45",25,218
2022-02-19,Jalisco,arrachera,284,central_abasto,engorda_corral,media,media,"4,65",16,249
2024-08-10,Sinaloa,carne_molida,241,supermercado,mixto,muy_alta,baja,"7,08",38,64
2022-10-16,Querétaro,sirloin,330,digital,mixto,alta,media,"5,89",26,47
2024-09-15,Michoacán,costilla,226,tradicional,mixto,baja,alta,"7,68",29,234
2021-01-21,Veracruz,carne_molida,177,digital,mixto,baja,alta,"4,26",26,97
2023-08-16,Sinaloa,costilla,230,digital,pastoreo,baja,alta,"4,25",34,55
2022-05-01,Puebla,bistec,261,central_abasto,pastoreo,muy_alta,baja,"4,18",16,187
2022-10-28,CDMX,costilla,253,digital,engorda_corral,media,media,"5,5",34,84
2023-12-19,Sonora,costilla,214,digital,pastoreo,baja,alta,"4,97",35,235
2023-10-21,Yucatán,arrachera,265,tradicional,mixto,alta,alta,"4,6",26,88
2022-07-28,Oaxaca,carne_molida,193,tradicional,engorda_corral,media,alta,"9,05",21,156
2024-02-22,Oaxaca,arrachera,293,central_abasto,mixto,alta,baja,"9,41",27,227
2023-09-10,Querétaro,carne_molida,227,supermercado,pastoreo,muy_alta,media,"8,82",12,233
2023-07-05,Guanajuato,bistec,277,supermercado,engorda_corral,media,baja,"7,14",35,287
2023-04-22,Veracruz,bistec,243,central_abasto,mixto,alta,baja,"5,29",22,120
2021-01-03,Sinaloa,costilla,251,supermercado,engorda_corral,baja,alta,"5,73",33,275
2022-11-22,Oaxaca,carne_molida,185,digital,pastoreo,alta,alta,"5,67",30,109
2022-07-28,Chiapas,bistec,251,central_abasto,engorda_corral,muy_alta,baja,"8,31",27,164
2024-09-05,Sonora,arrachera,283,supermercado,pastoreo,alta,media,"6,65",21,187
2022-04-24,Yucatán,sirloin,328,supermercado,pastoreo,alta,media,"4,06",17,44
2022-10-09,Sonora,costilla,235,central_abasto,mixto,baja,media,"8,4",12,182
2023-09-27,Jalisco,carne_molida,216,central_abasto,engorda_corral,alta,alta,"8,44",23,82
2023-09-10,Jalisco,arrachera,317,tradicional,mixto,muy_alta,baja,"6,19",31,281
2024-01-25,Jalisco,costilla,242,tradicional,mixto,muy_alta,alta,"5,27",29,102
2021-12-21,Querétaro,bistec,250,tradicional,engorda_corral,muy_alta,alta,"7,99",14,161
2022-08-27,Oaxaca,arrachera,284,central_abasto,engorda_corral,alta,media,"9,01",25,246
2023-07-03,Querétaro,arrachera,275,digital,mixto,media,media,"4,99",20,163
2024-03-27,Nuevo León,arrachera,266,central_abasto,pastoreo,media,alta,"5,26",37,216
2021-12-23,CDMX,costilla,265,digital,engorda_corral,media,baja,"6,91",14,275
2022-05-12,Nuevo León,carne_molida,204,central_abasto,engorda_corral,alta,alta,"5,38",20,220
2023-10-06,Nuevo León,carne_molida,235,supermercado,engorda_corral,muy_alta,alta,"6,11",28,275
2021-08-04,Chiapas,costilla,226,central_abasto,pastoreo,alta,media,"5,27",29,65
2023-04-18,CDMX,costilla,262,digital,engorda_corral,baja,media,"5,48",14,112
2023-01-15,Guanajuato,costilla,238,tradicional,pastoreo,media,media,"8,71",21,251
2024-04-21,Yucatán,arrachera,287,central_abasto,mixto,alta,media,"4,67",35,274
2022-11-19,Guanajuato,arrachera,259,tradicional,mixto,alta,alta,"5,74",16,69
2023-03-19,Michoacán,bistec,245,central_abasto,pastoreo,alta,media,"4,33",23,153
2022-07-10,Guanajuato,arrachera,322,tradicional,engorda_corral,muy_alta,media,"5,88",33,288
2024-08-11,Veracruz,arrachera,303,central_abasto,engorda_corral,alta,media,"8,51",25,95
